# w   G_w   Sigma_w    chi_NN_w    chi_SS_w  (D: 1, T: 0.0001, U: 1.88, half-filling)
-2.319680446726442996e-02 7.671879023710636014e-01 -8.765802560943481980e-01 -2.410191878011896716e+00 -1.055762714212181985e-01 -3.066067992622445448e-01 1.155650649991053935e+00 -5.982755822627672249e-02 4.795681024574816737e-02 -3.160084170281061131e-04 1.843618467931186000e+00 -3.149942841570784857e+00
-2.296713313590537445e-02 7.691272477714565792e-01 -8.688414372066525226e-01 -2.416284511274544577e+00 -1.051694140793839327e-01 -3.075101755598763642e-01 1.153978370545249543e+00 -5.896466164951996713e-02 4.795640747262482073e-02 -3.125613072046711980e-04 1.878629625799502101e+00 -3.153264626031273998e+00
-2.273973577812413160e-02 7.710213390305280523e-01 -8.611320663181067925e-01 -2.422234974459271939e+00 -1.047538736949705507e-01 -3.084078453269801234e-01 1.152315536539801455e+00 -5.811038957624686807e-02 4.795600522374079272e-02 -3.091534467833513089e-04 1.913661462064708996e+00 -3.156151774311848790e+00
-2.251458987933082148e-02 7.728712777446490323e-01 -8.534547830790234491e-01 -2.428046728333145943e+00 -1.043298980954630306e-01 -3.092995572323208320e-01 1.150662088134035033e+00 -5.726468101269216460e-02 4.795560367140205837e-02 -3.057844905882665964e-04 1.948704456690794951e+00 -3.158604942435484730e+00
-2.229167314785229781e-02 7.746781721237562257e-01 -8.458119931412564352e-01 -2.433723254440361750e+00 -1.038977391429330710e-01 -3.101850829073631854e-01 1.149017961309530822e+00 -5.642746814842658498e-02 4.795520298558274275e-02 -3.024540893671928601e-04 1.983749251982944051e+00 -3.160625036594430171e+00
-2.207096351272504545e-02 7.764431329488077349e-01 -8.382058758594929104e-01 -2.439268042402217507e+00 -1.034576511035201762e-01 -3.110642164132164655e-01 1.147383087362890741e+00 -5.559867664591766623e-02 4.795480337173899793e-02 -2.991618899418683987e-04 2.018786461624022976e+00 -3.162213209640901468e+00
-2.185243912150994575e-02 7.781671611722891235e-01 -8.306384481511818185e-01 -2.444684236803687849e+00 -1.030098778526474662e-01 -3.119367387662400626e-01 1.145757419005161815e+00 -5.477829634915476475e-02 4.795440486396362195e-02 -2.959075353745540811e-04 2.053806799368345093e+00 -3.163370857300043415e+00
-2.163607833812866005e-02 7.798513843372519849e-01 -8.231114709403898333e-01 -2.449975379925740882e+00 -1.025546782081019209e-01 -3.128024921852003981e-01 1.144140874826606424e+00 -5.396622694987124325e-02 4.795400776078573291e-02 -2.926906651500534896e-04 2.088801048899255886e+00 -3.164099614124972870e+00
-2.142185974072144394e-02 7.814968118802274599e-01 -8.156265692340965989e-01 -2.455144643006767158e+00 -1.020922985726294141e-01 -3.136613029532364649e-01 1.142533396055284811e+00 -5.316243464139347452e-02 4.795361216766851065e-02 -2.895109153723637212e-04 2.123760057054453032e+00 -3.164401349214157388e+00
-2.120976211952618068e-02 7.831044542591053537e-01 -8.081851798394548148e-01 -2.460195200493849654e+00 -1.016229845152234884e-01 -3.145130190408818027e-01 1.140934916228849794e+00 -5.236687447883342506e-02 4.795321823771116210e-02 -2.863679189750392316e-04 2.158674855078016819e+00 -3.164278161711128856e+00
-2.099976447477839778e-02 7.846753585642529671e-01 -8.007885907872750453e-01 -2.465130341918393864e+00 -1.011469886937430562e-01 -3.153575195798902775e-01 1.139345363342386230e+00 -5.157946333151230967e-02 4.795282611837006770e-02 -2.832613059443534940e-04 2.193536372747655783e+00 -3.163732376106490385e+00
-2.079184601463207605e-02 7.862103693407828109e-01 -7.934379805980155131e-01 -2.469952720497121224e+00 -1.006645362918115877e-01 -3.161946397343018411e-01 1.137764694940144761e+00 -5.080024173416775035e-02 4.795243596523231927e-02 -2.801907035542100478e-04 2.228335897628614060e+00 -3.162766537361499264e+00
-2.058598615310106364e-02 7.877105382535658507e-01 -7.861343118786455753e-01 -2.474665640132664102e+00 -1.001758768233751290e-01 -3.170243014684025473e-01 1.136192823326551027e+00 -5.002909719782328013e-02 4.795204789284473329e-02 -2.771557366118327401e-04 2.263064642691726025e+00 -3.161383405872574492e+00
-2.038216450802085578e-02 7.891767459775251847e-01 -7.788784891943777433e-01 -2.479271867546891439e+00 -9.968123971554716800e-02 -3.178463896926644328e-01 1.134629693253866867e+00 -4.926601712812489486e-02 4.795166205424852141e-02 -2.741560277131124671e-04 2.297713999811064944e+00 -3.159585952294675870e+00
-2.018036089903054928e-02 7.906098847720584022e-01 -7.716712835433024997e-01 -2.483774205855371342e+00 -9.918085414565916413e-02 -3.186608118899750264e-01 1.133075241631062324e+00 -4.851096658504810977e-02 4.795127857475116329e-02 -2.711911975065328293e-04 2.332275480619693031e+00 -3.157377352241355517e+00
-1.998055534557480195e-02 7.920108658810857127e-01 -7.645133372873641475e-01 -2.488175517815309767e+00 -9.867494966296599945e-02 -3.194675005802972700e-01 1.131529396498279105e+00 -4.776388216481919358e-02 4.795089758239681060e-02 -2.682608649645448502e-04 2.366740714323727790e+00 -3.154760980877976184e+00
-1.978272806492554700e-02 7.933803847098248596e-01 -7.574052993600408623e-01 -2.492477988106629461e+00 -9.816373186584990973e-02 -3.202663310192039869e-01 1.129992129544155510e+00 -4.702483314066691067e-02 4.795051918786939066e-02 -2.653646476612511566e-04 2.401101468491626090e+00 -3.151740407423897938e+00
-1.958685947022331328e-02 7.947193839640678270e-01 -7.503475829671394370e-01 -2.496684578326921589e+00 -9.764742998607310598e-02 -3.210572814767039262e-01 1.128463352721176705e+00 -4.629370357804113434e-02 4.795014351265997760e-02 -2.625021620552174051e-04 2.435349650909123032e+00 -3.148319389578166927e+00
-1.939293016853793281e-02 7.960286065293274982e-01 -7.433406163017904911e-01 -2.500797622319855140e+00 -9.712625093770022033e-02 -3.218402771303363052e-01 1.126943018694631204e+00 -4.557049919054395604e-02 4.794977066131878018e-02 -2.596730237762670665e-04 2.469477233822606088e+00 -3.144501867882209645e+00
-1.920092095894844822e-02 7.973088158613739207e-01 -7.363847388323673249e-01 -2.504819518552469315e+00 -9.660040283265874939e-02 -3.226152656226558002e-01 1.125431073698765161e+00 -4.485519588196662522e-02 4.794940073849388723e-02 -2.568768479150848366e-04 2.503476553056894982e+00 -3.140291960032098206e+00
-1.901081283064202931e-02 7.985607636881175697e-01 -7.294802011433471067e-01 -2.508752628647644922e+00 -9.607008907350970961e-02 -3.233822065877977603e-01 1.123927459554347585e+00 -4.414776253440638731e-02 4.794903384170402794e-02 -2.541132493144452665e-04 2.537339799874509083e+00 -3.135693955151377832e+00
-1.882258696103171133e-02 7.997850812837206114e-01 -7.226272610595328993e-01 -2.512598935811652279e+00 -9.553550047335754303e-02 -3.241410300554181112e-01 1.122432143802440718e+00 -4.344823738004616187e-02 4.794867006021894668e-02 -2.513818428609276021e-04 2.571059508928069004e+00 -3.130712308034746094e+00
-1.863622471389278501e-02 8.009825320831004403e-01 -7.158260337534236850e-01 -2.516360838446018988e+00 -9.499683912134239405e-02 -3.248917280605915225e-01 1.120945062219508737e+00 -4.275655011787521387e-02 4.794830948410064991e-02 -2.486822437759751703e-04 2.604628305364149021e+00 -3.125351633371438620e+00
-1.845170763751760937e-02 8.021537518556326463e-01 -7.090766447920413551e-01 -2.520040333879145500e+00 -9.445429253943170289e-02 -3.256342598487977358e-01 1.119466175510293260e+00 -4.207270573253646395e-02 4.794795219051078278e-02 -2.460140679051643674e-04 2.638039027569365036e+00 -3.119616699956246020e+00
-1.826901746288872239e-02 8.032993751123767012e-01 -7.023791663551995912e-01 -2.523639415486313986e+00 -9.390804660935565817e-02 -3.263685968953145555e-01 1.117995442636286363e+00 -4.139669553377961497e-02 4.794759824690528194e-02 -2.433769320046035207e-04 2.671284618157475865e+00 -3.113512424894870456e+00
-1.808813610187002055e-02 8.044200036567996648e-01 -6.957336398528317645e-01 -2.527159973888876365e+00 -9.335828250361082048e-02 -3.270947107906213569e-01 1.116532827740576383e+00 -4.072851992494569418e-02 4.794724774546441776e-02 -2.407704540233907291e-04 2.704358202617750173e+00 -3.107043867809485160e+00
-1.790904564541586155e-02 8.055162190282821877e-01 -6.891400702703532888e-01 -2.530603836046677824e+00 -9.280517763867195125e-02 -3.278125773936463316e-01 1.115078296964836957e+00 -4.006817996978195850e-02 4.794690072605860276e-02 -2.381942533811167643e-04 2.737253107973057986e+00 -3.100216225049380103e+00
-1.773172836179788200e-02 8.065886700293410927e-01 -6.825983936881745429e-01 -2.533973040232939677e+00 -9.224891568886141313e-02 -3.285222088994053102e-01 1.113631803944835852e+00 -3.941561328830905930e-02 4.794655725382598183e-02 -2.356479512394159736e-04 2.769962672417669136e+00 -3.093034823910611131e+00
-1.755616669484938788e-02 8.076378323469363130e-01 -6.761085946026765825e-01 -2.537269080862320170e+00 -9.168966065592175363e-02 -3.292235636003091326e-01 1.112193333779465387e+00 -3.877087047685762178e-02 4.794621737754974772e-02 -2.331311707666390576e-04 2.802480756729844202e+00 -3.085505116868048958e+00
-1.738234326222711651e-02 8.086642616353668656e-01 -6.696705875562882770e-01 -2.540493703574282947e+00 -9.112758405179183230e-02 -3.299166398301203729e-01 1.110762856416397826e+00 -3.813393042886181750e-02 4.794588115228257119e-02 -2.306435373947593557e-04 2.834800957911577157e+00 -3.077632675822236763e+00
-1.721024085369021392e-02 8.096684760885818344e-01 -6.632842777564118553e-01 -2.543648536323131815e+00 -9.056285246055202631e-02 -3.306014316708839607e-01 1.109340348741460369e+00 -3.750478651548688758e-02 4.794554861225863718e-02 -2.281846790676743343e-04 2.866917396743326130e+00 -3.069423186363182232e+00
-1.703984242939625068e-02 8.106509785723795547e-01 -6.569495525596015240e-01 -2.546735158908364216e+00 -8.999562986937965914e-02 -3.312779368321095430e-01 1.107925790452432224e+00 -3.688343076619454708e-02 4.794521979625394198e-02 -2.257542264801402183e-04 2.898824137950501978e+00 -3.060882442052505592e+00
-1.687113111821410966e-02 8.116122497061050156e-01 -6.506662886269950485e-01 -2.549755081240184129e+00 -8.942607712240589757e-02 -3.319461535019808673e-01 1.106519165666080218e+00 -3.626985941491922549e-02 4.794489473442446748e-02 -2.233518133066102879e-04 2.930515622459275882e+00 -3.052016338725036970e+00
-1.670409021605357217e-02 8.125527444068965099e-01 -6.444343583867435665e-01 -2.552709732482930871e+00 -8.885435190031078234e-02 -3.326060784049096331e-01 1.105120464140633363e+00 -3.566407596025206184e-02 4.794457345192695841e-02 -2.209770764193389782e-04 2.961986325447361956e+00 -3.042830868810691758e+00
-1.653870318421145694e-02 8.134729447955518777e-01 -6.382535967083777795e-01 -2.555600627263761027e+00 -8.828061309646489940e-02 -3.332577275555109186e-01 1.103729669806465363e+00 -3.506605173632409977e-02 4.794425597324589866e-02 -2.186296560951582610e-04 2.993230925952011123e+00 -3.033332115677283891e+00
-1.637495364773411399e-02 8.143732257447625633e-01 -6.321238867076819368e-01 -2.558428943279968060e+00 -8.770500912643554303e-02 -3.339010823882383461e-01 1.102346788549264156e+00 -3.447582775089408358e-02 4.794394230903217119e-02 -2.163091962104084134e-04 3.024244400850674808e+00 -3.023526247994622107e+00
-1.621282539379615209e-02 8.152540930566418709e-01 -6.260450234988663709e-01 -2.561196269555755745e+00 -8.712769985802017170e-02 -3.345361839936257242e-01 1.100971801922652649e+00 -3.389333464561739007e-02 4.794363247415221047e-02 -2.140153444235701392e-04 3.055021797231499026e+00 -3.013419514120440734e+00
-1.605230237009519847e-02 8.161159039669997339e-01 -6.200168692887737532e-01 -2.563903728380519276e+00 -8.654883001192123504e-02 -3.351630220072303601e-01 1.099604719338539649e+00 -3.331860524675728241e-02 4.794332647553006116e-02 -2.117477523452127172e-04 3.085558283564064919e+00 -3.003018236508579797e+00
-1.589336868326257299e-02 8.169590757847564610e-01 -6.140392451447348465e-01 -2.566552630768897725e+00 -8.596854958715982598e-02 -3.357816169069942625e-01 1.098245540459042102e+00 -3.275161620705047127e-02 4.794302431621075972e-02 -2.095060756949522149e-04 3.115849372069073198e+00 -2.992328806139965103e+00
-1.573600859728967530e-02 8.177839939405221470e-01 -6.081119793126134043e-01 -2.569144187586864359e+00 -8.538700474910759786e-02 -3.363919833193429465e-01 1.096894271432042878e+00 -3.219235840928191816e-02 4.794272599487253012e-02 -2.072899744451528643e-04 3.145890687618567050e+00 -2.981357676977235194e+00
-1.558020653196997597e-02 8.185910465857734186e-01 -6.022348893089596311e-01 -2.571679618248245980e+00 -8.480434106185857912e-02 -3.369941436607269969e-01 1.095550918542497643e+00 -3.164081073204666472e-02 4.794243150965309119e-02 -2.050991129512118967e-04 3.175678080268543813e+00 -2.970111360443781656e+00
-1.542594706135641189e-02 8.193805938928264698e-01 -5.964078016958378470e-01 -2.574160054267745412e+00 -8.422070088751980321e-02 -3.375881153262768053e-01 1.094215494218790274e+00 -3.109696407651652006e-02 4.794214084765818784e-02 -2.029331600683048598e-04 3.205207512414054882e+00 -2.958596419928543941e+00
-1.527321491223407150e-02 8.201529914452905246e-01 -5.906305385101853211e-01 -2.576586612744216964e+00 -8.363622535650977463e-02 -3.381739199939943763e-01 1.092888012366036721e+00 -3.056080365090088624e-02 4.794185399977297229e-02 -2.007917892545365863e-04 3.234475247689180044e+00 -2.946819465317937148e+00
-1.512199496260799129e-02 8.209086026546476011e-01 -5.849029109207766197e-01 -2.578960435368503390e+00 -8.305105540569253375e-02 -3.387515886099418116e-01 1.091568486104126157e+00 -3.003229943261229162e-02 4.794157095063981966e-02 -1.986746786605291979e-04 3.263477570223686008e+00 -2.934787147556754405e+00
-1.497227224020593155e-02 8.216477580113693557e-01 -5.792247436307235153e-01 -2.581282560407041959e+00 -8.246532826590133314e-02 -3.393211443064330646e-01 1.090256935267725602e+00 -2.951143832799985045e-02 4.794129168212030861e-02 -1.965815112055053159e-04 3.292211087555088955e+00 -2.922506153240026272e+00
-1.482403192099597186e-02 8.223707996255230634e-01 -5.735958496375737070e-01 -2.583554062630307069e+00 -8.187918126450306755e-02 -3.398826206590108145e-01 1.088953378148706852e+00 -2.899818955883270988e-02 4.794101617294509177e-02 -1.945119746400140895e-04 3.320672563226014784e+00 -2.909983199238379559e+00
-1.467725932771878419e-02 8.230780563450428300e-01 -5.680160443234273382e-01 -2.585775975144552152e+00 -8.129274955509505074e-02 -3.404360512330161237e-01 1.087657835808949480e+00 -2.849252440924665564e-02 4.794074439028638696e-02 -1.924657615954818645e-04 3.348858938681729125e+00 -2.897225027359509042e+00
-1.453193992843443937e-02 8.237698436680152003e-01 -5.624851466167865022e-01 -2.587949289116248774e+00 -8.070616618874928982e-02 -3.409814692745399833e-01 1.086370332169340980e+00 -2.799441662303447931e-02 4.794047634571289851e-02 -1.904425696208323314e-04 3.376767324425963945e+00 -2.884238399048843160e+00
-1.438805933508360314e-02 8.244464950376935164e-01 -5.570029613152889247e-01 -2.590075052088271601e+00 -8.011956465350086876e-02 -3.415189207889617329e-01 1.085090888349334426e+00 -2.750381771161000688e-02 4.794021304464902294e-02 -1.884421012064775342e-04 3.404395032916455843e+00 -2.871030090132729917e+00
-1.424560330206297264e-02 8.251082855892751811e-01 -5.515693214682567680e-01 -2.592154128423335813e+00 -7.953307235816965692e-02 -3.420484321251722193e-01 1.083819535688829605e+00 -2.702071804754033191e-02 4.793995231829936698e-02 -1.864640637960084156e-04 3.431739556395386970e+00 -2.857606885607719693e+00
-1.410455772481482468e-02 8.257555354879850817e-01 -5.461840306672912648e-01 -2.594187523950159502e+00 -7.894681924337573764e-02 -3.425700535895021548e-01 1.082556297673809009e+00 -2.654506459410527208e-02 4.793969521286012975e-02 -1.845081697859752125e-04 3.458798546357936932e+00 -2.843975574479654878e+00
-1.396490863843052009e-02 8.263885454410681008e-01 -5.408468997510214038e-01 -2.596176183368414492e+00 -7.836093235454159867e-02 -3.430838320141629261e-01 1.081301201180195903e+00 -2.607681252663307525e-02 4.793944169462058258e-02 -1.825741365141808907e-04 3.485569898078535900e+00 -2.830142944656838022e+00
-1.382664221626784228e-02 8.270076063671764066e-01 -5.355577405523656020e-01 -2.598121020626000810e+00 -7.777553650171355193e-02 -3.435898147092236732e-01 1.080054274417049598e+00 -2.561591780192634671e-02 4.793919172846569654e-02 -1.806616862369405199e-04 3.512051603744394956e+00 -2.816115777901183836e+00
-1.368974476858202116e-02 8.276130050908596658e-01 -5.303163630085293567e-01 -2.600022936808816798e+00 -7.719075470210755296e-02 -3.440880517428238639e-01 1.078815545891038452e+00 -2.516233278943039164e-02 4.793894527693295937e-02 -1.787705460958137764e-04 3.538241924952028050e+00 -2.801900844841917593e+00
-1.355420274117031740e-02 8.282050304116722605e-01 -5.251225714990140903e-01 -2.601882839207420695e+00 -7.660670855180318206e-02 -3.445785984722891659e-01 1.077585043195343761e+00 -2.471600151088670927e-02 4.793870230993393239e-02 -1.769004480743109078e-04 3.564139170785363131e+00 -2.787504900056055224e+00
-1.342000271403001772e-02 8.287839578159111875e-01 -5.199761730596250686e-01 -2.603701593287539584e+00 -7.602351691358927299e-02 -3.450615088134094677e-01 1.076362795387961091e+00 -2.427687225114702474e-02 4.793846277837111869e-02 -1.750511289451339367e-04 3.589742049559375925e+00 -2.772934677220282751e+00
